name,street,houseNumber,postalCode,city,country,coordinats/0,coordinats/1
Parafia Rzymskokatolicka Matki Bożej Fatimskiej,Kopernika 25,25,11-600,Węgorzewo,Poland,54.20645945,21.739337498205096
Parafia Rzymskokatolicka Świętych Apostołów Piotra i Pawła,Zamkowa 16,16,11-600,Węgorzewo,Poland,54.21333965,21.74364040597311
Parafia Rzymskokatolicka Trójcy Przenajświętszej,Marii Konopnickiej 3,3,11-606,Budry,Poland,54.254182799999995,21.88044315867592
Parafia Rzymskokatolicka Chrystusa Króla,ks. Franciszka Rogaczewskiego 55,55,80-804,Gdańsk,Poland,54.3494226,18.637490295519967
Parafia Rzymskokatolicka Niepokalanego Poczęcia Najświętszej Maryi Panny,Łąkowa 34A,34A,80-769,Gdańsk,Poland,54.34105445,18.65936916317713
Parafia Rzymskokatolicka Świętego Brygidy,Profesorska 17,17,80-856,Gdańsk,Poland,54.354741450000006,18.651497908455887
Parafia Rzymskokatolicka Świętego Ignacego Loyoli,Brzegi 49,49,80-045,Gdańsk,Poland,54.3334223,18.6341439
Parafia Rzymskokatolicka Świętego Jana Bosko,Gościnna 15,15,80-032,Gdańsk,Poland,54.323112800000004,18.632893808175666
Parafia Rzymskokatolicka Świętego Mikołaja,Świętojańska 72,72,80-840,Gdańsk,Poland,54.3522241,18.6514442
Parafia Rzymskokatolicka Świętych Piotra i Pawła,Żabi Kruk 3,3,80-822,Gdańsk,Poland,54.34522525,18.65056086966193
Parafia Rzymskokatolicka Świętego Wojciecha,Trakt św. Wojciecha 440,440,80-007,Gdańsk,Poland,54.2873501,18.637604481502244
Parafia Rzymskokatolicka Wniebowzięcia Najświętszej Maryi Panny,Podkramarska 5,5,80-834,Gdańsk,Poland,54.3501552,18.6535103
Parafia Rzymskokatolicka Matki Boskiej Bolesnej,Głęboka 1,1,80-759,Gdańsk,Poland,54.34998145,18.67562305
Parafia Rzymskokatolicka Matki Boskiej Saletyńskiej,Piesza 1,1,80-680,Gdańsk,Poland,54.3450263,18.824867767851114
Parafia Rzymskokatolicka Najświętszego Imienia Maryi,Kępna 11b,11b,80-635,Gdańsk,Poland,54.35954805,18.74042320051953
Parafia Rzymskokatolicka Narodzenia Pańskiego,Jesionowa 13,13,80-261,Gdańsk,Poland,54.3796193,18.5986092
Parafia Rzymskokatolicka Świętej Barbary,Długie Ogrody 19,19,80-754,Gdańsk,Poland,54.3480074,18.663832127221077
Parafia Rzymskokatolicka Świętego Wojciecha,Mieczysława Boguckiego 52a,52a,80-690,Gdańsk,Poland,54.33583985,18.915297606922415
Parafia Rzymskokatolicka Świętej Rodziny,Rozłogi 4/6,4/6,80-658,Gdańsk,Poland,54.3635267,18.713051
Parafia Rzymskokatolicka Podwyższenia Krzyża Świętego,bpa Andrzeja Wronki 1,1,80-808,Gdańsk,Poland,54.3443862,18.628710083290578
Parafia Rzymskokatolicka Świętej Jadwigi Królowej,Krzemowa 3,3,80-041,Gdańsk,Poland,54.3258882,18.61789375246331
Parafia Rzymskokatolicka Świętego Jana Pawła II,Jana Michonia 2,2,80-180,Gdańsk,Poland,54.309467049999995,18.587179931949724
Parafia Rzymskokatolicka Świętego Judy Tadeusza Apostoła,Świętokrzyska 47A,47A,80-180,Gdańsk,Poland,54.320216349999995,18.5968706992073
Parafia Rzymskokatolicka Świętej Kingi,Św. Kingi 1,1,80-180,Kowale,Poland,54.3057727,18.5699159
Parafia Rzymskokatolicka Świętego Krzysztofa,Jaworzniaków 10,10,80-180,Gdańsk,Poland,54.316466500000004,18.5706940799452
Parafia Rzymskokatolicka Świętego Ojca Pio,Przemyska 21,21,80-180,Gdańsk,Poland,54.3277662,18.59070366372933
Parafia Rzymskokatolicka Świętej Teresy Benedykty od Krzyża (Edyty Stein),Wawelska 21,21,80-034,Gdańsk,Poland,54.3299139,18.606717260908002
Parafia Rzymskokatolicka Świętej Urszuli Ledóchowskiej,Władysława Cieszyńskiego 1,1,80-809,Gdańsk,Poland,54.33714535,18.614726023746517
Parafia Rzymskokatolicka Błogosławionej Doroty z Mątew,Kartuska 349,349,80-125,Gdańsk,Poland,54.3407429,18.5595121
Parafia Rzymskokatolicka Bożego Ciała,Piecewska 9,9,80-288,Gdańsk,Poland,54.35687745,18.59101037579807
Parafia Rzymskokatolicka Miłosierdzia Bożego,Myśliwska 25,25,80-283,Gdańsk,Poland,54.3513514,18.576308989671652
Parafia Rzymskokatolicka Świętego Brata Alberta Chmielowskiego,św. Brata Alberta 22,22,80-298,Gdańsk,Poland,54.35679975,18.502652721654506
Parafia Rzymskokatolicka Świętego Franciszka z Asyżu,Kartuska 186,186,80-136,Gdańsk,Poland,54.348168349999995,18.607903684989203
Parafia Rzymskokatolicka Świętego Jana Chrzciciela,Goplańska 20,20,80-178,Gdańsk,Poland,54.3380295,18.514698489902823
Parafia Rzymskokatolicka Świętego Maksymiliana Kolbego,Otwarta 1,1,80-169,Gdańsk,Poland,54.35531535,18.605784085435957
Parafia Rzymskokatolicka Świętej Teresy od Dzieciątka Jezus,Powstańców Warszawskich 52,52,80-165,Gdańsk,Poland,54.35902095,18.62409855038861
Parafia Rzymskokatolicka Matki Boskiej Częstochowskiej,Marii Skłodowskiej-Curie 3B,3B,80-210,Gdańsk,Poland,54.366473850000006,18.630532441632653
Parafia Rzymskokatolicka Matki Odkupiciela,Sobótki 20,20,80-247,Gdańsk,Poland,54.37474865,18.609405201657353
Parafia Rzymskokatolicka Najświętszego Serca Jezusowego,ks. Józefa Zator-Przytockiego 3,3,80-245,Gdańsk,Poland,54.3797865,18.60839621367432
Parafia Rzymskokatolicka Najświętszej Maryi Panny Matki Kościoła i Świętej Katarzyny Szwedzkiej,Marynarki Polskiej 148,148,80-865,Gdańsk,Poland,54.3771518,18.629649024785863
Parafia Rzymskokatolicka Świętej Anny i Świętego Joachima,Sucha 3,3,80-531,Gdańsk,Poland,54.3907973,18.64743275
Parafia Rzymskokatolicka Świętego Antoniego Padewskiego,Dworska 2,2,80-511,Gdańsk,Poland,54.4087018,18.63163469816634
Parafia Rzymskokatolicka Świętej Jadwigi Śląskiej,ks. Mariana Góreckiego 18,18,80-544,Gdańsk,Poland,54.401639599999996,18.67209872899729
Parafia Rzymskokatolicka Świętego Stanisława Biskupa,al. Legionów 13,13,80-444,Gdańsk,Poland,54.3859418,18.614492055581557
Parafia Rzymskokatolicka Świętego Krzyża,Adama Mickiewicza 11,11,80-425,Gdańsk,Poland,54.3830025,18.619552125322336
Parafia Rzymskokatolicka Chrystusa Zbawiciela,Pegaza 15,15,80-299,Gdańsk,Poland,54.424928550000004,18.464213880601427
Parafia Rzymskokatolicka Matki Boskiej Nieustającej Pomocy,Juliusza Słowackiego 79,79,80-257,Gdańsk,Poland,54.379898749999995,18.575006251848663
Parafia Rzymskokatolicka Matki Bożej Brzemiennej,Matemblewska 67,67,80-283,Gdańsk,Poland,54.3672689,18.5453412
Parafia Rzymskokatolicka Matki Bożej Królowej Korony Polskiej,Polanki 131,131,80-322,Gdańsk,Poland,54.4073611,18.558952522642606
Parafia Rzymskokatolicka Świętego Polikarpa Biskupa Męczennika,św. Jana Apostoła 1,1,80-299,Gdańsk,Poland,54.4208226,18.4780102
Parafia Rzymskokatolicka Świętego Rafała Kalinowskiego,Złota Karczma 24,24,80-298,Gdańsk,Poland,54.374709,18.521262014762492
Parafia Rzymskokatolicka Świętego Stanisława Kostki,Antoniego Abrahama 38,38,80-307,Gdańsk,Poland,54.38992854999999,18.568229910655738
Parafia Rzymskokatolicka Świętego Walentego,Jesienna 13,13,80-298,Gdańsk,Poland,54.3716391,18.5104522
Parafia Rzymskokatolicka Trójcy Świętej,bpa Edmunda Nowickiego 5,5,80-330,Gdańsk,Poland,54.410956049999996,18.55875545133
Parafia Rzymskokatolicka Zmartwychwstania Pańskiego,Mikołaja Gomółki 11/13,11/13,80-279,Gdańsk,Poland,54.384149050000005,18.57771332330627
Parafia Rzymskokatolicka Chrystusa Odkupiciela,Gdyńska 8,8,80-340,Gdańsk,Poland,54.42070495,18.578506394006354
Parafia Rzymskokatolicka Matki Bożej Fatimskiej,kard. Stefana Wyszyńskiego 1,1,80-354,Gdańsk,Poland,54.4200343,18.5748799
Parafia Rzymskokatolicka Najświętszej Maryi Panny Królowej Różańca Świętego,Najświętszej Maryi Panny 1,1,80-384,Gdańsk,Poland,54.4075717,18.5839807651579
Parafia Rzymskokatolicka Opatrzności Bożej,al. Jana Pawła II 48,48,80-462,Gdańsk,Poland,54.40136965000001,18.610421452966712
Parafia Rzymskokatolicka Świętych Apostołów Piotra i Pawła,Kapliczna 15,15,80-341,Gdańsk,Poland,54.42169335,18.600608229031828
Parafia Rzymskokatolicka Świętego Brata Alberta,Olsztyńska 2,2,80-395,Gdańsk,Poland,54.40484535,18.603670728814645
Parafia Rzymskokatolicka Świętego Józefa,Jagiellońska 9,9,80-371,Gdańsk,Poland,54.41396415,18.593343102566255
Parafia Rzymskokatolicka Świętego Kazimierza,Pilotów 1,1,80-460,Gdańsk,Poland,54.39156235,18.596611024818273
Parafia Rzymskokatolicka Matki Bożej Nieustającej Pomocy i Świętego Piotra Rybaka,Portowa 2,2,81-350,Gdynia,Poland,54.524540650000006,18.542549872923875
Parafia Rzymskokatolicka Najświętszego Serca Pana Jezusa,Armii Krajowej 46,46,81-365,Gdynia,Poland,54.518385699999996,18.536220316898145
Parafia Rzymskokatolicka Najświętszej Maryi Panny Królowej Polski,Armii Krajowej 26,26,81-372,Gdynia,Poland,54.5175785,18.5424204
Parafia Rzymskokatolicka Świętego Antoniego Padewskiego,Kornela Ujejskiego 40,40,81-426,Gdynia,Poland,54.506678,18.539831763285544
Parafia Rzymskokatolicka Świętego Biskupa Józefa Sebastiana Pelczara,bpa Pelczara 29,29,81-578,Gdynia,Poland,54.4857986,18.418576618663153
Parafia Rzymskokatolicka Świętego Maksymiliana Marii Kolbego,Konwaliowa 13,13,81-651,Gdynia,Poland,54.497615350000004,18.51324350241338
Parafia Rzymskokatolicka Świętego Stanisława Kostki,Tatrzańska 35,35,81-313,Gdynia,Poland,54.5156643,18.525179981644584
Parafia Rzymskokatolicka Świętej Urszuli Ledóchowskiej,Ateny 15,15,81-601,Gdynia,Poland,54.500957,18.4585468
Parafia Rzymskokatolicka Chrystusa Króla,ks. bpa Jana Bernarda Szlagi 3,3,81-506,Gdynia,Poland,54.4883682,18.5298726
Parafia Rzymskokatolicka Chrystusa Miłosiernego,Mikołaja Kopernika 75,75,81-001,Gdynia,Poland,54.495445149999995,18.5515509563908
Parafia Rzymskokatolicka Matki Boskiej Bolesnej,ks. Stanisława Zawackiego 4,4,81-514,Gdynia,Poland,54.485564749999995,18.54374387834491
Parafia Rzymskokatolicka Świętej Jadwigi Królowej,Korzenna 2,2,81-587,Gdynia,Poland,54.4700791,18.507934376942785
Parafia Rzymskokatolicka Świętego Karola Boromeusza,Górnicza 42,42,81-572,Gdynia,Poland,54.466936700000005,18.48123087657696
Parafia Rzymskokatolicka Świętego Wawrzyńca,Źródło Marii 18,18,81-573,Gdynia,Poland,54.467696000000004,18.493995566453265
Parafia Rzymskokatolicka Świętej Trójcy,Nagietkowa 61,61,81-589,Gdynia,Poland,54.471715950000004,18.45840980499635
Parafia Rzymskokatolicka Chrystusa Dobrego Pasterza,Lniana 19,19,81-015,Gdynia,Poland,54.546484899999996,18.43693699448341
Parafia Rzymskokatolicka Matki Boskiej Różańcowej,Chabrowa 8A,8A,81-079,Gdynia,Poland,54.53294095,18.452945169768732
Parafia Rzymskokatolicka Przemienienia Pańskiego,Kcyńska 2,2,81-005,Gdynia,Poland,54.54653465,18.4534500957492
Parafia Rzymskokatolicka Świętego Jana Chrzciciela i Świętego Alberta Chmielowskiego,Chylońska 129,129,81-041,Gdynia,Poland,54.544061549999995,18.463610850255165
Parafia Rzymskokatolicka Świętego Mikołaja,Św. Mikołaja 1,1,81-062,Gdynia,Poland,54.538616450000006,18.479506609815303
Parafia Rzymskokatolicka Świętej Rodziny,Hugo Kołłątaja 40,40,81-333,Gdynia,Poland,54.52257335,18.520914406308812
Parafia Rzymskokatolicka Ducha Świętego i Świętej Katarzyny Aleksandryjskiej,Zielona 11D,11D,81-113,Gdynia,Poland,54.55109305,18.52797650856531
Parafia Rzymskokatolicka Matki Bożej Licheńskiej Bolesnej Królowej Polski i Świętego Jerzego,Rybaków 1A,1A,81-197,Gdynia,Poland,54.57640035,18.539244267277226
Parafia Rzymskokatolicka Podwyższenia Krzyża Świętego,Kaszubska 31,31,81-198,Pierwoszyno,Poland,54.59742845,18.497840099999998
Parafia Rzymskokatolicka Świętego Andrzeja Boboli,Plac św. Andrzeja 1,1,81-168,Gdynia Obłuże,Poland,54.55264,18.508537323643345
Parafia Rzymskokatolicka Świętego Antoniego Padewskiego,Żeromskiego 77,77,81-198,Kosakowo,Poland,54.589988899999994,18.49414620279922
Parafia Rzymskokatolicka Świętego Judy Tadeusza Apostoła,Adm. Józefa Unruga 150,150,81-153,Gdynia,Poland,54.55641645,18.4836811575
Parafia Rzymskokatolicka Świętego Michała Archanioła,płk. Stanisława Dąbka 1,1,81-107,Gdynia,Poland,54.54774675,18.552004382357616
Parafia Rzymskokatolicka Świętego Rocha,Morska 117A,117A,81-198,Rewa,Poland,54.630785,18.49727695
Parafia Rzymskokatolicka Matki Boskiej Królowej Polski,Kartuska 6,6,84-217,Łebno,Poland,54.460126849999995,18.14163228009089
Parafia Rzymskokatolicka Świętych Apostołów Szymona i Judy Tadeusza,Żeromskiego 1,1,80-209,Chwaszczyno,Poland,54.4420667,18.419355517213376
Parafia Rzymskokatolicka Świętej Jadwigi Królowej,Wawelska 1,1,84-207,Bojano,Poland,54.47451475,18.37734241554878
Parafia Rzymskokatolicka Świętego Józefa,Gdańska 9,9,84-208,Czeczewo,Poland,54.414615749999996,18.315474135730057
Parafia Rzymskokatolicka Świętego Mikołaja,Wejherowska 45,45,84-217,Szemud,Poland,54.48685655,18.22569507546131
Parafia Rzymskokatolicka Świętego Szymona z Lipnicy,Partyzantów Kaszubskich 8,8,84-207,Koleczkowo,Poland,54.4892896,18.33645795
Parafia Rzymskokatolicka Świętego Wojciecha,Jeziorna 6,6,84-208,Kielno,Poland,54.45483605,18.344114324244885
Parafia Rzymskokatolicka Bożego Ciała,Kościelna 3,3,83-050,Pręgowo,Poland,54.2556812,18.4778417
Parafia Rzymskokatolicka Macierzyństwa Najświętszej Maryi Panny,Kasztanowa 4,4,83-047,Jodłowno,Poland,54.24893675,18.38661167498907
Parafia Rzymskokatolicka Matki Boskiej Fatimskiej,Piastowska 33,33,83-047,Nowa Wieś Przywidzka,Poland,54.23082,18.26567
Parafia Rzymskokatolicka Najświętszej Maryi Panny z Lourdes,Konna 4,4,80-174,Otomin,Poland,54.320832550000006,18.5063691
Parafia Rzymskokatolicka Najświętszej Maryi Panny Królowej Korony Polskiej,Kościelna 6,6,83-050,Lublewo Gdańskie,Poland,54.28334125000001,18.50020051373704
Parafia Rzymskokatolicka Świętego Floriana,gen. Józefa Wybickiego 34,34,83-050,Kolbudy,Poland,54.270084499999996,18.4705455
Parafia Rzymskokatolicka Świętego Franciszka Ksawerego,Gdańska 20,20,83-047,Przywidz,Poland,54.1954164,18.3227893
Parafia Rzymskokatolicka Świętego Mikołaja,Słonecznikowa 42,42,83-050,Czapielsk,Poland,54.2643872,18.4038514
Parafia Rzymskokatolicka Bożego Ciała,Wiejska 46,46,84-150,Hel,Poland,54.605499449999996,18.802113126274442
Parafia Rzymskokatolicka Matki Boskiej Nieustającej Pomocy,Ks. Gołębiowskiego 1,1,84-141,Jurata,Poland,54.686792049999994,18.70779112426144
Parafia Rzymskokatolicka Miłosierdzia Bożego,Gościnna 12,12,84-120,Chłapowo,Poland,54.8052134,18.3730772
Parafia Rzymskokatolicka Nawiedzenia Najświętszej Maryi Panny,ks. Pawła Stefańskiego 32,32,84-140,Jastarnia,Poland,54.70288875,18.672958535174416
Parafia Rzymskokatolicka Świętej Anny,Kaperska 30,30,84-120,Chałupy,Poland,54.758214800000005,18.510557478118592
Parafia Rzymskokatolicka Świętego Antoniego Padewskiego,ks. Ksawerego Szynalewskiego 9,9,84-140,Kuźnica,Poland,54.734629299999995,18.581003483222624
Parafia Rzymskokatolicka Wniebowzięcia Najświętszej Maryi Panny,Żeromskiego 32,32,84-120,Władysławowo,Poland,54.7974797,18.39630959421477
Parafia Rzymskokatolicka Matki Boskiej Nieustającej Pomocy,Słoneczna 17a,17a,84-241,Gościcino,Poland,54.5950299,18.1611096
Parafia Rzymskokatolicka Matki Bożej Różańcowej,Jana Pawła II 26,26,84-242,Luzino,Poland,54.57241825,18.103939997190768
Parafia Rzymskokatolicka Świętej Jadwigi Śląskiej,Wiejska 52,52,84-242,Kębłowo,Poland,54.5936063,18.119281
Parafia Rzymskokatolicka Świętego Józefa Oblubieńca Najświętszej Maryi Panny,Maksymiliana Kolbe 5,5,84-242,Sychowo,Poland,54.5468248,18.1506263
Parafia Rzymskokatolicka Świętego Maksymiliana Marii Kolbego,Jana Pawła II 10,10,84-220,Strzebielino,Poland,54.5689967,18.0396627
Parafia Rzymskokatolicka Świętego Mateusza Apostoła,Księdza Felskiego 1,1,84-252,Góra,Poland,54.632185,18.1177682
Parafia Rzymskokatolicka Świętego Wawrzyńca,Kościelna 4,4,84-242,Luzino,Poland,54.5608207,18.10576340717381
Parafia Rzymskokatolicka Błogosławionego Michała Kozala,Elizy Orzeszkowej 5,5,83-000,Pruszcz Gdański,Poland,54.264328199999994,18.662627565469734
Parafia Rzymskokatolicka Matki Boskiej Nieustającej Pomocy,Chopina 3,3,83-000,Pruszcz Gdański,Poland,54.2623944,18.638244379759723
Parafia Rzymskokatolicka Najświętszego Serca Pana Jezusa,Kościelna 2,2,83-032,Pszczółki,Poland,54.1735519,18.698512221826256
Parafia Rzymskokatolicka Podwyższenia Krzyża Świętego,Wojska Polskiego 37,37,83-000,Pruszcz Gdański,Poland,54.2592462,18.6336675
Parafia Rzymskokatolicka Podwyższenia Krzyża Świętego i Niepokalanego Poczęcia Najświętszej Maryi Panny,Lipowa 20,20,83-010,Żuława,Poland,54.233732,18.535043
Parafia Rzymskokatolicka Świętego Jacka,Poprzeczna 24,24,83-010,Straszyn,Poland,54.27548725,18.576187180046105
Parafia Rzymskokatolicka Świętego Mikołaja,Tczewska 36,36,83-031,Łęgowo,Poland,54.2210657,18.64816834856183
Parafia Rzymskokatolicka Świętej Siostry Faustyny Kowalskiej,Św. Faustyny 10,10,83-010,Rotmanka,Poland,54.275167350000004,18.606200300729434
Parafia Rzymskokatolicka Świętego Wawrzyńca,Kościelna 8,8,83-031,Różyny,Poland,54.20191375,18.665804970060563
Parafia Rzymskokatolicka Świętego Wojciecha,Św. Wojciecha 4,4,83-032,Żelisławki,Poland,54.155593249999995,18.65225469716225
"Parafia Rzymskokatolicka Błogosławionego Jerzego Popiełuszki, Prezbitera i Męczennika",Lipowa 2,2,83-000,Juszkowo,Poland,54.25558715,18.608263213027705
Parafia Rzymskokatolicka Najświętszego Serca Pana Jezusa,Kasztanowa 2,2,84-100,Żelistrzewo,Poland,54.6752456,18.412443
Parafia Rzymskokatolicka Narodzenia Najświętszej Maryi Panny,ks. Pronobisa 6,6,84-100,Swarzewo,Poland,54.7602203,18.40012066505102
Parafia Rzymskokatolicka Świętych Aniołów Stróżów,Pucka 4,4,84-100,Mrzezino,Poland,54.6532916,18.429342199999997
Parafia Rzymskokatolicka Świętych Apostołów Piotra i Pawła,Judyckiego 4,4,84-100,Puck,Poland,54.72123835,18.411776592318148
Parafia Rzymskokatolicka Świętej Faustyny Kowalskiej,Swarzewska 84,84,84-100,Puck,Poland,54.7150831,18.391666644208534
Parafia Rzymskokatolicka Świętego Jakuba Apostoła i Świętego Mikołaja Biskupa,Mechowo 24,24,84-106,Mechowo,Poland,54.71297665,18.30676292607142
Parafia Rzymskokatolicka Świętego Marcina,ks. Wielewskiego 2,2,84-100,Łebcz,Poland,54.76751635,18.333403553064485
Parafia Rzymskokatolicka Świętej Marii Magdaleny,Kasztanowa 6,6,84-100,Strzelno,Poland,54.78514745,18.323385941327967
Parafia Rzymskokatolicka Błogosławionego Edmunda Bojanowskiego i Świętego Antoniego Padewskiego,Błogosławionego Edmunda Bojanowskiego 1,1,84-230,Rumia,Poland,54.581791100000004,18.3775708868421
Parafia Rzymskokatolicka Najświętszej Maryi Panny Nieustającej Pomocy,Kościelna 18,18,84-240,Reda,Poland,54.63451885,18.363033709752685
Parafia Rzymskokatolicka Najświętszej Maryi Panny Wspomożenia Wiernych,NMP Wspomożenia Wiernych 1,1,84-230,Rumia,Poland,54.5663706,18.399946903044707
Parafia Rzymskokatolicka Podwyższenia Krzyża Świętego,Kościelna 20,20,84-230,Rumia,Poland,54.58165385,18.403305067585
Parafia Rzymskokatolicka Świętego Antoniego Padewskiego,Franciszka Fenikowskiego 4,4,84-240,Reda,Poland,54.5963882,18.35687420914634
Parafia Rzymskokatolicka Świętego Jana z Kęt,Stoczniowców 23,23,84-230,Rumia,Poland,54.5645074,18.414623166528926
Parafia Rzymskokatolicka Świętego Józefa i Świętego Judy Tadeusza,Podgórna 1,1,84-230,Rumia,Poland,54.564048650000004,18.387827633722274
Parafia Rzymskokatolicka Świętego Wojciecha,Nowa 3,3,84-240,Reda,Poland,54.61124195,18.351065204529895
Parafia Rzymskokatolicka Wniebowzięcia Najświętszej Maryi Panny i Świętej Katarzyny,Gdańska 3,3,84-240,Reda,Poland,54.6040389,18.3489167317601
Parafia Rzymskokatolicka Najświętszego Serca Pana Jezusa,Jacka Malczewskiego 18,18,81-817,Sopot,Poland,54.45068235,18.550206584182433
Parafia Rzymskokatolicka Najświętszej Maryi Panny Wniebowziętej Gwiazdy Morza,Kościuszki 19,19,81-704,Sopot,Poland,54.44043675,18.56568017728688
Parafia Rzymskokatolicka Świętego Andrzeja Boboli,Powstańców Warszawy 15,15,81-718,Sopot,Poland,54.4461816,18.567543811367806
Parafia Rzymskokatolicka Świętego Bernarda,Abrahama 41/43,41/43,81-833,Sopot,Poland,54.43836045,18.552306194172846
Parafia Rzymskokatolicka Świętego Jerzego,Tadeusza Kościuszki 1,1,81-704,Sopot,Poland,54.442479899999995,18.563694612794116
Parafia Rzymskokatolicka Świętego Michała Archanioła,3 Maja 38a,38a,81-743,Sopot,Poland,54.436050449999996,18.566815447873644
Parafia Rzymskokatolicka Zesłania Ducha Świętego,Kujawska 50/52,50/52,81-862,Sopot,Poland,54.4572354,18.5451461
Parafia Rzymskokatolicka Przemienienia Pańskiego,Tadeusza Kościuszki 29,29,83-033,Sobowidz,Poland,54.1454607,18.59129925757436
Parafia Rzymskokatolicka Świętego Bartłomieja Apostoła,Wolności 17,17,83-041,Mierzeszyn,Poland,54.1989869,18.42061516261363
